county,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price
43,1,6,2.0,7761,649915,2005,6900000
53,2,4,3.5,2569,1742,2022,814900
53,1,4,2.0,1944,8712,1941,419900
49,0,3,2.0,1218,1307,2001,275000
11,1,4,1.0,2995,9583,1971,620000
49,1,4,2.5,4239,21780,2022,4900000
35,1,4,3.0,2016,7841,1977,629900
49,1,3,2.0,1931,9148,1909,400000
35,1,5,2.5,7315,87120,1915,3750000
35,1,4,1.0,1890,12197,1995,484888
11,1,4,2.0,2366,8712,1980,393000
11,1,5,3.5,3213,6098,2022,574405
11,1,4,1.5,3405,10454,1976,545900
11,2,3,1.5,1672,871,2020,409900
49,1,4,3.5,6172,15246,2023,1344995
49,1,4,2.5,3632,7841,2022,599950
49,1,4,2.5,3112,10890,2006,610000
35,2,2,1.5,1129,436,2022,374900
35,1,3,1.0,2438,25265,1954,540000
11,1,5,3.5,3895,10019,2022,452435
3,1,3,1.0,1005,7405,1950,289000
51,1,4,3.5,5851,12632,2021,1499900
49,1,4,3.0,2227,5227,2005,449000
35,1,3,2.0,1575,3920,2003,422000
35,2,3,2.5,1598,436,2022,449900
35,1,4,1.0,1759,10019,1980,490000
49,2,5,3.5,4198,3049,2004,750000
57,1,4,1.5,1953,10019,1975,450000
49,1,3,2.5,4086,10019,2022,689990
49,2,3,2.0,1399,871,2023,331990
49,1,4,3.0,2200,4356,2004,505000
35,0,2,1.0,1660,436,2000,398000
35,2,3,2.5,2152,436,2022,529900
35,1,6,3.5,5069,16988,2010,1595000
35,1,6,3.0,2870,10019,1999,575000
35,2,2,2.5,1405,436,2008,410000
45,1,5,3.5,3266,6970,1997,487700
57,1,4,1.0,3074,30928,1958,574900
53,1,3,2.5,1839,3920,2006,635000
35,1,5,3.5,3839,5663,2019,719000
43,0,1,1.0,802,0,1997,485000
57,2,3,2.5,1866,1307,2022,385000
57,1,6,1.0,2408,10019,1950,400000
35,1,4,1.0,1680,7841,1962,500000
35,0,2,1.0,778,436,1983,289900
49,1,4,1.0,1740,6970,1942,399000
49,0,3,3.0,2258,1307,1994,373000
49,0,3,2.0,1285,1307,2017,329000
49,1,3,2.0,3393,7405,2022,533900
49,1,3,2.0,2488,6098,2020,440000
53,1,3,2.0,1000,1742,2022,349900
35,1,2,1.0,1010,5663,1910,329900
35,1,4,2.0,2589,10454,1953,745000
35,1,4,2.0,1986,6970,1972,410000
35,1,5,3.5,4157,8712,1996,889000
49,1,6,2.0,3200,17860,1978,625000
35,1,3,1.5,2340,8276,1962,495000
35,1,4,1.5,1792,10454,1959,414700
35,1,5,3.5,3868,8712,1997,899000
35,2,4,1.5,1958,436,2016,475000
53,1,3,2.0,1478,3920,1994,349900
11,1,8,4.5,7183,15682,2006,1400000
45,1,6,3.0,3231,13068,2019,559900
49,1,4,2.5,2039,7405,2010,485000
49,1,3,2.0,3209,10890,2022,499900
49,1,3,2.5,4086,10019,2022,689990
11,1,5,1.5,3966,45302,2018,800000
53,2,3,2.0,1412,1307,2005,309900
11,1,5,2.0,2478,9148,1997,499000
35,2,3,1.5,1653,871,2022,399900
35,1,5,3.5,2736,5227,2006,540000
51,1,5,5.5,7302,36155,2023,5250000
57,1,4,1.0,3157,6534,1941,460000
57,1,3,2.0,3572,87120,1961,450000
35,2,2,2.0,1206,436,2004,330000
11,1,4,2.5,2032,10454,2017,530000
11,1,3,2.5,1680,4356,2022,449990
5,1,3,1.0,1578,16553,1946,375000
35,2,3,2.5,2305,436,2023,560500
43,0,1,1.0,609,0,1999,825000
49,1,5,2.5,4781,21780,2022,789900
49,1,3,2.5,2339,4792,2022,499900
49,0,3,1.0,1190,436,1981,255000
49,1,4,2.5,3760,6098,2017,600000
49,1,5,3.5,4913,15682,2019,1190000
35,0,2,2.5,2970,436,1982,985000
35,1,5,1.5,2886,11761,1998,579000
49,1,7,4.5,5211,13068,2018,1050000
49,1,3,2.0,1285,9148,1957,324900
49,2,3,2.0,1311,1307,2022,350990
49,1,3,1.0,1080,7841,1959,349900
35,1,4,1.0,1053,5663,1953,435000
35,1,5,3.0,3200,12632,1978,625000
35,1,5,3.5,4126,29185,1987,1000000
35,1,2,1.0,819,7841,1924,440000
35,1,6,3.5,3805,11761,1987,650000
53,1,3,2.0,1280,7841,1996,410000
53,1,3,2.0,1764,4792,2000,459900
49,1,4,2.5,2210,10019,2006,500000
35,1,5,1.0,3212,8712,1973,715000
35,0,2,2.0,1035,0,1984,339000
35,1,2,1.0,945,4792,1918,399000
35,0,3,2.5,2150,436,1979,446500
35,1,7,3.5,4529,11761,1998,1125000
35,0,2,2.0,1047,0,2008,317000
35,1,4,2.0,1950,7405,1944,419900
35,1,4,1.0,2356,15682,1925,375000
35,1,4,1.5,2624,10019,1962,540000
35,1,3,2.0,1608,6970,1989,385000
57,1,5,2.0,1978,9148,1970,410000
57,1,5,2.5,5364,10454,1992,825000
57,1,3,2.0,3765,8276,2021,719500
57,1,3,2.5,2526,3920,2022,497800
43,0,1,1.0,802,0,1997,485000
35,1,3,2.0,3478,12632,2022,675261
35,2,3,2.5,1895,1307,2015,410000
35,1,3,1.0,2316,10019,1956,529000
57,1,4,1.0,1924,6098,1944,360000
49,2,4,3.0,2850,2178,2011,504000
57,1,1,1.0,576,436,1941,190000
53,1,3,2.0,1626,3485,2007,449000
53,0,5,5.0,2608,2178,2022,1150885
57,1,2,1.0,864,8276,1951,284500
57,1,3,2.0,3287,7841,2022,665800
57,2,3,2.5,1364,1307,2004,333888
49,1,2,2.0,2674,5663,2022,464900
57,1,2,1.0,1078,20038,1948,280000
57,1,3,2.0,2048,10890,1946,389000
51,1,4,1.0,2150,272250,2016,1600000
43,1,5,2.0,2673,13504,1980,1185000
21,1,3,2.0,3142,24394,2022,479000
53,0,2,2.0,981,3920,1986,219000
35,1,6,3.5,3659,16988,1995,689000
49,2,3,2.5,3001,4356,2022,604990
49,2,4,2.5,2405,1307,2019,459000
49,1,3,2.0,1976,9148,1950,385000
21,2,3,2.0,1399,871,2022,300990
53,2,3,2.0,1395,871,2022,349405
57,2,4,2.5,2712,436,1969,398890
57,1,3,2.0,1430,7841,1997,359900
13,1,5,2.0,2197,236095,1975,275000
43,1,4,3.0,3928,6970,2003,1449000
11,1,3,2.5,3333,137650,1984,878600
11,1,6,3.5,5025,13068,2006,860000
45,1,3,2.0,3270,8712,2022,539900
11,1,3,2.5,3362,9148,2004,575000
21,1,5,3.0,2128,23087,1995,369900
43,2,5,2.5,2522,1307,2021,3250000
43,1,5,6.0,7712,175111,2022,13250000
43,1,5,4.0,7712,182952,2022,13250000
45,1,5,2.5,3300,9148,2022,682000
49,1,2,2.5,3039,10019,1993,556900
35,2,3,2.5,2120,3485,1977,399900
11,1,6,3.0,2896,9583,2001,659000
25,1,3,1.0,1200,0,1961,275000
25,1,3,1.0,1200,0,1961,275000
11,1,5,2.0,2572,8712,1998,464900
11,1,5,3.0,3734,8276,2003,450000
45,1,2,1.0,1712,7405,1943,290000
5,1,3,1.5,1600,32234,1909,375000
21,0,3,2.0,1310,871,2022,279990
29,1,3,2.0,3102,8276,2022,600000
27,1,2,1.0,1180,35719,1910,180000
11,1,7,3.0,2805,7841,2006,524900
11,1,4,3.0,3670,12197,2022,549990
35,1,5,3.0,3000,7841,2006,519000
35,1,4,3.5,2495,3485,2021,619900
35,1,3,2.0,3459,7405,2022,649640
35,1,4,3.5,3451,10019,2016,724900
35,1,6,3.5,4854,13504,2006,850000
35,1,4,4.0,5172,19602,1995,875000
35,2,2,1.5,1280,1307,1974,309000
35,1,5,3.5,5034,60984,1977,2500000
35,1,3,1.5,1712,3485,1898,680000
35,1,4,1.0,2052,11326,1960,410000
35,1,3,1.0,2814,6970,1891,1100000
35,1,4,1.0,1700,7841,1977,379999
49,1,4,3.5,4302,14810,2023,1248995
49,1,10,6.5,18178,189050,1989,5000000
49,1,7,4.0,6436,14810,2020,1748500
49,2,3,2.5,2252,871,2002,409640
57,1,5,3.0,4446,14375,1995,769900
49,1,5,1.0,4375,99317,1890,1575000
57,1,4,1.0,1542,7405,1994,405000
49,1,7,3.5,4586,13504,2006,874000
49,1,6,3.5,4670,7841,1988,874999
49,2,3,2.0,1333,871,2014,389900
49,1,3,2.5,2251,1307,2022,374990
35,1,4,2.0,1986,5227,2004,450000
35,1,4,2.5,2390,5663,2013,570000
49,1,4,1.0,1964,10890,1975,474900
57,1,2,1.0,946,10019,1945,299900
57,1,3,1.0,1474,10019,1950,319999
35,1,3,2.5,2818,10019,2017,585000
35,2,3,2.5,2408,1307,2022,639900
35,1,5,1.5,2156,8712,1965,425000
35,1,3,1.5,2036,6970,1955,299999
53,1,5,2.5,3042,21780,2001,525000
53,1,3,2.0,1739,8276,2022,499000
53,1,3,2.0,1664,3485,1988,305000
11,1,4,2.0,1793,10890,1982,495000
11,1,3,3.0,3357,8276,2022,769499
11,1,3,2.0,4410,21344,1968,550000
49,1,6,4.0,3224,8712,2007,580000
49,1,6,4.0,5511,11326,2007,949900
49,1,6,3.0,2630,5663,2007,480000
49,1,3,3.0,2154,7841,1996,475000
49,1,4,2.0,2322,10890,1970,525000
5,1,7,4.0,4520,21344,1924,825000
53,1,3,2.0,1495,10454,1991,424900
53,0,2,2.0,981,3920,1986,219000
35,1,3,1.0,960,8276,1956,350000
5,1,5,2.0,2758,11761,1975,470000
49,1,2,2.0,3680,5227,2022,605500
57,1,5,2.0,1787,6970,1947,341000
11,2,3,2.0,1602,436,2012,365000
11,1,7,3.5,4322,9583,2005,848900
49,1,6,4.5,8452,26572,2007,1800000
11,1,3,2.0,1148,13939,1997,419990
11,2,2,1.5,1707,436,2022,465000
11,2,4,2.0,3401,1742,1984,525000
11,1,4,1.0,2054,16553,1989,527800
11,2,3,1.5,1297,436,2003,299500
53,0,3,2.0,1111,0,2005,289999
53,1,5,3.0,3870,152896,2004,1275000
35,1,4,1.0,4071,22216,1956,1395000
35,1,4,1.0,1606,7405,1949,339900
35,1,3,1.0,1144,9583,1955,599900
35,2,3,2.5,1914,1307,2022,424990
35,2,3,2.5,1914,1307,2022,419990
35,1,3,2.0,2016,10454,1974,535000
21,0,2,1.5,986,2178,1983,239000
21,1,3,2.5,4439,12632,2022,539990
53,1,3,3.0,2443,32670,1991,850000
33,1,3,2.0,1236,129373,1910,499900
45,1,3,2.0,3000,9148,2000,448000
15,1,5,2.0,2500,18731,2016,395000
45,1,2,1.0,765,8276,1938,279999
45,1,3,2.5,1590,6098,2009,355000
45,1,4,2.5,1656,8276,2003,400000
57,1,6,2.5,3466,8712,1965,499500
57,1,4,2.0,1688,8712,1993,399900
47,1,3,2.5,1863,33541,2010,435000
47,1,6,2.0,2868,31799,2014,499900
47,1,4,2.0,1848,14810,1980,279000
29,1,6,3.0,4532,12632,2022,929000
29,1,4,1.0,2132,175547,1975,995000
35,1,5,1.0,2489,7841,1978,699000
11,1,4,1.0,1840,8712,1980,358000
11,1,4,1.0,2377,9583,1974,499900
35,1,3,2.0,1885,7841,1972,475000
35,1,3,2.0,1680,10890,1961,497000
35,1,2,2.0,908,7405,1950,379000
35,1,3,1.0,1236,7841,1954,450000
35,1,4,2.0,3985,8276,1984,750000
35,1,4,2.0,1888,8276,1956,575000
39,1,5,2.0,3669,19602,2009,620000
35,1,3,2.0,3012,6534,2004,569500
35,1,4,2.5,3010,4356,2015,689000
35,1,4,3.5,2282,3049,2019,499999
35,1,4,1.0,2097,6970,1975,460000
49,1,3,2.5,6336,9583,2022,749900
49,0,3,2.0,1228,0,2022,358000
35,2,3,2.5,2168,1307,2018,424900
49,0,3,2.0,1336,0,2022,359000
35,0,3,1.0,1005,436,1997,249000
49,1,4,2.5,3733,11761,2022,599990
35,1,4,2.5,2713,16117,2017,635000
35,1,3,1.0,1193,21780,1996,499900
35,0,2,1.0,753,436,1963,279000
35,1,3,1.5,1040,6970,1961,385000
35,1,3,3.0,3329,6534,1903,974000
21,1,4,3.0,2628,866844,1989,725000
49,1,3,2.5,2251,1307,2022,389990
49,1,3,2.5,3583,8276,2022,509990
35,1,4,4.0,6463,21780,2006,1950000
35,1,5,3.0,3196,9148,1997,599999
21,0,4,3.0,2392,0,1977,350000
35,1,3,2.0,2396,9148,1917,363000
35,1,3,1.0,1933,10454,1961,540000
49,1,6,3.5,3168,16988,1998,750000
49,1,4,3.0,1599,10019,1999,429000
49,1,3,2.5,3067,3485,2022,524990
53,1,3,2.0,1739,8276,2022,499000
53,1,5,3.5,4076,12197,2022,1375000
35,1,5,3.5,4636,8712,2010,750000
35,1,4,2.0,1904,43124,1938,500000
49,1,5,3.5,4445,7405,2016,739999
21,1,3,2.0,1486,5663,2022,365000
53,1,3,2.0,1532,6098,2018,425000
35,1,5,1.0,3462,11326,1974,825000
35,1,10,6.5,10308,35719,1998,2599000
35,1,2,2.5,1416,2178,2020,429900
11,0,3,3.0,1743,0,2022,425000
11,2,4,3.5,2015,871,2022,415000
49,1,4,2.0,1806,9583,1992,485000
49,1,3,2.5,2360,6970,2002,525000
53,1,3,2.0,2925,35719,2002,1335000
21,1,3,1.0,2096,18731,1995,330000
53,1,2,2.0,1109,3049,2006,399800
51,2,3,1.5,1301,871,2000,510000
5,1,5,1.0,2392,27443,1926,409000
11,1,6,3.0,2840,14375,2003,520000
51,2,4,1.0,2150,272250,2016,1600000
35,2,2,2.5,1586,871,2008,399900
35,0,3,1.5,1338,4356,1978,349900
11,1,3,2.5,2370,6534,2003,425000
11,1,4,2.5,1837,8712,1960,432400
35,1,4,3.5,1868,5663,2002,460000
35,1,5,1.0,1730,8276,1974,399900
57,1,4,2.0,1680,5227,1888,335000
43,1,2,1.0,931,30056,1977,535000
51,1,3,2.5,3365,2614,2020,1025000
51,1,3,2.5,3365,2614,2020,1025000
11,1,4,1.0,1952,5663,1983,365000
35,1,5,2.5,2765,8276,2011,624900
5,1,4,2.0,3050,871,2002,475000
43,2,4,3.0,1928,436,1972,1970000
57,1,5,1.5,4178,32670,1975,575000
49,2,3,2.0,1399,1307,2022,352990
49,1,3,2.5,2945,3485,2022,519990
51,1,2,1.5,1165,43996,1992,476000
57,1,5,2.5,3563,14375,1992,680000
3,1,4,1.0,2000,18731,1993,389900
53,1,5,3.5,3772,13504,2022,1369000
57,0,3,2.5,1396,3485,2000,345000
53,1,2,2.0,1681,3920,2022,504580
57,1,5,1.0,2556,7841,1975,449000
57,1,4,1.0,1911,6534,1985,529998
57,1,3,2.5,1457,2614,2006,385000
11,1,6,2.0,3257,11326,1996,649900
43,2,3,2.5,1700,2614,1983,999999
43,2,3,2.5,1700,0,1983,999999
53,1,3,2.0,1080,6534,1993,319900
53,0,2,2.0,880,0,1987,219000
49,1,5,3.0,3239,7841,1992,624900
49,1,3,2.5,2945,4356,2022,524990
27,1,3,1.0,1146,25700,1923,139000
57,1,4,1.0,1512,6098,1953,330000
57,1,4,2.5,2320,6970,1994,420000
57,2,3,2.5,1635,871,2022,374900
57,1,4,1.5,2798,11326,1976,380000
49,1,4,2.0,2455,9583,1974,525000
49,1,7,3.5,5194,12197,2012,875000
49,0,3,2.0,1261,0,2007,274600
49,0,3,2.0,1327,1307,2004,400000
35,2,3,2.5,1499,436,1998,479900
35,1,6,2.5,4746,12632,1989,1350000
35,1,2,1.0,844,5663,1902,380000
35,1,3,1.0,1704,5227,1985,409900
11,1,5,3.5,4072,7841,2005,599900
11,1,4,2.0,1872,8276,1979,389900
11,1,3,1.0,1652,12632,1974,390000
11,2,3,2.5,2316,1307,2022,490000
21,1,3,2.5,3498,41818,2023,639900
45,1,4,1.0,1799,7405,1943,299000
5,1,3,2.5,3607,39204,2023,677000
5,1,3,2.0,2172,8276,1983,350000
5,1,4,1.0,2270,7405,1929,339900
35,1,5,3.0,3571,12197,1997,729900
35,1,4,1.0,2890,8276,1972,649900
35,1,4,1.0,1908,10019,1977,422900
35,1,3,3.0,2411,6098,1917,598000
35,1,4,3.0,2873,7405,2005,600000
35,1,4,3.5,3037,5663,2012,625000
35,2,2,2.0,1091,871,2016,414900
35,1,5,3.0,3114,8276,2006,574900
35,1,3,1.0,1002,6098,1956,349800
49,1,4,2.0,1307,8712,1953,338000
35,1,3,2.5,2864,3485,2022,667990
49,1,4,2.5,1566,5663,2000,469900
49,2,6,3.0,2868,6970,2009,440000
49,1,4,2.5,3431,6970,2022,494900
49,1,4,2.0,1576,13939,1999,490000
35,1,5,2.0,3104,22216,1994,660000
35,1,5,2.0,3557,5227,1906,649900
35,0,1,1.0,963,436,1983,354900
35,1,3,1.0,1018,8712,1949,369900
35,1,3,2.0,1836,7405,1952,429900
35,0,2,2.0,1732,0,1971,419000
35,1,5,2.0,2266,4792,1982,430000
53,1,4,2.5,2077,10454,2006,475000
53,1,5,4.0,3292,15246,2014,799900
53,1,2,2.0,1545,2614,2004,425000
53,1,2,2.0,1545,2614,2004,425000
49,1,3,2.0,3317,9148,2022,489000
49,2,4,3.5,2121,871,2007,496500
49,1,5,2.0,3303,8712,2010,550000
53,2,3,2.5,1460,871,2006,345000
53,1,6,6.0,5584,15246,2022,2195000
49,1,3,2.5,3336,3485,2020,630000
35,1,4,1.5,3479,7841,1977,595000
35,1,4,2.0,1763,6098,1998,450000
49,1,4,4.5,4200,500504,2024,753500
49,1,4,1.5,2386,8712,1978,470000
49,1,5,2.5,2514,9583,1995,469000
51,1,5,3.0,6503,76666,2022,6500000
35,1,6,3.0,3370,11761,2016,675000
53,1,3,2.0,1478,8276,2000,409900
49,0,2,2.0,1123,1742,2005,289900
53,1,3,2.0,1230,3049,2002,379000
11,1,3,2.5,2258,5663,2022,499990
11,1,4,2.5,3135,9148,2022,684190
57,1,5,3.5,3543,227819,2008,950000
11,1,4,2.0,1625,8276,1997,415000
11,1,7,2.0,6000,15246,2020,1700000
35,1,4,3.0,2714,10890,2000,495000
53,1,3,2.0,1598,7841,1994,449500
53,2,3,2.0,1395,871,2023,339990
35,1,3,1.0,1152,4792,1983,378000
35,2,3,3.5,2280,1307,2014,400000
35,2,3,2.5,2301,1307,2018,449500
35,1,4,3.5,2245,10890,2001,515000
35,1,5,3.5,2890,8712,2002,560000
49,1,4,1.0,1518,3485,1914,359900
51,1,6,3.5,4142,11761,2014,1295000
57,1,3,1.5,2240,6970,1961,315000
57,1,4,1.0,2630,7405,1966,439900
57,1,6,3.5,6110,16988,1975,595000
57,1,3,1.0,2610,49223,1978,699900
57,1,3,2.0,1442,5227,1907,275000
5,1,3,1.0,2784,10019,1968,365000
53,1,2,2.0,1096,1742,2005,300000
21,2,3,2.5,1586,4356,2018,339900
43,1,6,4.5,9390,20038,2006,9950000
43,0,2,2.5,1325,0,2019,1350000
43,0,2,2.5,1325,0,2019,1350000
49,2,3,2.5,2777,1307,2019,429000
49,1,3,2.5,2634,6098,2022,599990
57,1,4,2.0,2109,8276,1979,405000
49,1,5,3.5,4066,10019,2002,775000
49,2,3,2.0,1399,871,2022,365990
35,1,5,1.5,1981,8276,1991,499900
11,1,5,3.0,2782,10019,2003,535000
51,0,3,3.5,2589,0,2024,4195000
21,0,3,2.5,1570,871,2015,294000
21,1,3,2.5,2361,32234,2002,644900
53,1,2,1.0,936,6098,1975,299999
43,0,1,1.0,315,436,1978,290000
49,1,3,1.0,2263,8712,1946,369000
35,1,6,2.5,4128,7841,2003,749900
35,1,3,1.0,2102,5227,1984,425000
35,1,6,1.0,1674,7841,1961,429900
3,1,3,2.5,3856,21780,2022,755000
35,1,3,1.5,1545,9148,1958,388000
35,1,3,1.5,2156,3485,1993,525000
35,1,4,2.0,2394,8712,1974,430000
35,1,4,1.0,1780,7841,1992,499000
35,1,3,2.0,1092,6534,1919,350000
49,2,2,2.0,1249,2178,2014,385000
49,1,5,1.0,2744,10454,1961,450000
49,1,3,2.5,3932,14375,1998,625000
49,2,4,2.5,2024,871,2022,449163
49,1,3,2.0,2966,9583,2005,445000
11,1,2,2.0,2064,7405,1958,430000
11,1,5,1.0,2224,6534,1960,540000
11,1,3,2.0,1362,6970,2005,450000
11,1,5,1.0,2207,9583,1953,525000
19,1,3,1.0,1277,9148,2002,400000
45,1,2,1.0,732,6098,1953,264999
57,1,3,2.5,1648,9148,1961,350000
57,2,3,2.0,1647,2614,2020,350000
57,2,4,3.5,2102,871,2021,424900
57,1,3,2.0,1168,5663,1931,280000
41,1,5,1.0,3320,16988,1972,450000
23,1,5,2.0,2966,13939,2011,545000
35,0,3,1.0,2195,0,1976,925000
35,1,4,1.0,1998,8276,1962,400000
49,1,6,4.0,4322,6970,2019,850000
35,1,6,1.5,2968,10019,1977,575000
35,1,6,3.0,4243,6098,2018,759000
35,1,4,2.5,4539,13504,1995,949900
35,1,4,1.0,2328,8276,1956,615000
35,1,4,2.0,1776,9583,1973,450000
35,2,3,2.5,2215,1307,2019,449900
49,2,3,2.5,2262,436,2017,415000
57,1,3,1.0,1592,6534,1942,315000
35,1,4,2.0,2425,4792,1991,515000
11,0,1,1.0,642,0,1973,230000
11,1,6,2.5,6284,84942,1976,1100000
11,1,5,2.0,2226,7841,1977,424900
53,1,3,1.0,1131,2614,1995,354900
57,2,3,2.0,1018,1307,1996,295000
3,1,4,2.5,3777,85813,2017,929000
5,1,3,1.0,1338,12197,1915,299900
49,1,6,5.5,5853,13939,2008,1225000
11,1,6,2.5,3286,43560,1972,699900
11,1,3,2.0,2599,9583,2000,469900
45,1,3,2.5,4077,9583,2021,599999
51,1,4,2.5,3451,10454,2021,874900
49,1,7,8.5,11261,41818,2018,3500000
49,2,3,1.5,1828,5663,2023,514900
35,0,2,1.0,1065,436,2003,359000
35,1,4,2.5,2496,3049,2019,485000
35,1,4,1.0,2788,10019,1955,415000
35,1,4,2.0,1776,9148,1970,430000
35,1,3,2.0,2860,436,1997,829900
53,1,3,2.0,1284,3920,2004,469000
21,1,7,8.0,9155,17860,1997,1599980
49,0,2,2.0,1058,1307,2004,315000
35,1,4,1.5,1678,5227,1985,525000
35,1,3,2.0,1976,4792,1925,635000
35,0,3,1.0,1005,436,1997,255000
21,1,3,2.0,3495,11761,2022,462920
49,2,3,1.5,1475,871,2022,374990
35,1,4,2.0,2585,11761,1960,449000
35,1,3,2.0,1320,18295,1949,439900
35,1,4,3.5,5770,10890,2022,1296640
49,1,7,5.0,4392,10454,2006,659000
57,1,5,3.0,2984,16117,1997,558000
49,0,3,1.0,968,1307,1996,300000
53,1,3,2.0,1868,4356,2000,760000
57,2,3,2.5,2075,436,2022,389900
57,1,6,3.0,4232,8712,2022,639900
57,1,5,3.5,5621,12632,2022,874900
49,2,3,2.5,2392,1742,2017,425000
11,1,3,2.5,2266,3485,2022,529900
11,1,5,1.5,1770,9583,1995,479900
35,1,3,2.0,3316,6098,2018,598000
49,1,6,3.5,6153,22216,2021,2599000
11,1,5,2.5,3888,24829,1993,998000
11,1,3,2.5,2165,4792,2022,549900
11,1,6,3.5,4246,18295,2006,749900
49,2,4,3.5,2344,1307,2014,459900
49,1,3,1.0,1600,8712,1944,360000
45,1,3,2.0,3499,10019,2022,570000
11,1,5,1.0,2605,9583,1985,448000
11,1,3,2.5,1616,5663,2022,463990
43,0,3,1.5,2271,436,2020,5680000
35,0,2,2.0,1060,436,1972,352000
35,1,2,1.0,1073,6970,1956,399000
51,1,6,3.5,4612,42689,2005,1399000
53,2,2,2.0,928,871,1985,310000
53,1,3,2.5,2340,2178,2022,714690
35,2,4,3.5,2183,1742,2009,460000
35,1,4,1.0,1836,6970,1977,389900
57,1,4,1.5,1850,7841,1995,410000
11,1,4,1.0,2308,7841,1967,425000
11,1,5,1.0,2100,15246,1976,420000
5,1,2,1.0,1804,10454,1940,299999
43,0,1,2.0,864,0,1986,799000
43,1,5,3.5,5743,466092,2019,5999999
11,1,4,2.5,3932,9148,2018,649990
45,1,6,2.0,2288,8712,1977,369900
53,1,6,4.5,4150,16988,2013,830000
53,2,3,2.5,1522,1307,2022,360000
53,1,4,1.5,4400,16988,2007,1195000
53,1,4,4.5,2391,5663,2020,958800
53,1,3,3.0,2304,15682,1993,435933
35,1,6,3.0,2240,6970,1998,541000
35,1,5,1.0,1894,6970,1974,524900
35,0,2,1.0,1592,436,1971,409999
35,2,2,1.0,1412,436,2022,1600000
35,2,3,2.5,1946,436,2022,1700000
35,2,3,2.5,2033,2178,2022,2200000
35,1,2,1.0,1318,5663,1902,599999
35,2,3,2.5,2305,436,2022,528900
35,2,3,2.5,2304,1307,2015,438995
35,0,2,1.0,935,436,1976,290000
35,0,3,2.0,1243,0,2021,339900
35,2,3,2.5,1481,436,2005,410000
53,1,6,4.0,3825,13939,2021,999900
53,1,4,3.5,3203,15246,2022,999900
35,1,4,1.0,2234,10019,1980,629000
35,1,3,1.0,2092,6534,1935,349990
35,1,4,1.0,1924,8712,1984,499000
35,2,3,1.5,1333,7405,1979,315000
49,1,3,2.5,4285,8712,2022,699900
35,1,3,2.5,3910,13068,2021,889995
35,1,4,1.0,2060,7405,1975,599000
35,1,4,2.5,2596,7405,1923,890000
53,1,3,2.0,1821,11326,2014,579900
49,2,3,2.0,1311,1307,2022,344990
35,2,2,2.0,1545,3920,1983,299900
49,1,5,2.5,4912,10454,2015,864950
49,1,5,2.0,2157,6970,2005,485000
49,2,3,2.0,1311,1307,2022,309990
49,1,3,2.5,4591,10454,2020,1050000
53,2,2,2.0,1134,0,1986,299999
21,2,2,2.0,1425,1307,2019,279900
35,1,4,1.0,2784,13068,1958,850000
35,1,5,1.0,2052,8276,1964,499900
49,1,4,2.5,3454,10019,2015,625000
43,1,5,2.0,5202,30492,1995,4500000
43,1,4,4.0,5750,52708,2023,6400000
43,1,4,5.0,5740,38333,2023,7600000
43,1,5,6.0,7500,47045,2023,8350000
53,1,5,5.0,3438,38768,1993,899900
43,1,4,1.0,1088,23087,1978,499000
43,0,2,2.0,1409,436,1997,1299000
49,1,6,3.0,4233,11761,2017,699999
49,2,3,2.0,1320,871,2016,355000
35,0,2,1.0,1000,436,1998,300000
35,2,2,1.0,1272,1307,2018,428800
35,1,4,1.0,1854,7841,1972,545000
51,1,5,2.0,2200,53143,1976,899900
49,1,4,2.0,2257,6098,2005,464988
49,1,5,2.5,2390,10890,1956,495000
49,1,3,1.0,936,6098,1958,360000
49,2,3,2.0,2308,1307,2019,435000
11,1,3,2.0,3132,16553,2022,600000
57,1,3,1.0,1356,4792,1910,269900
49,1,5,2.0,4264,18731,1968,674999
49,0,3,2.0,1265,1307,2021,399900
53,1,4,2.0,2550,10454,2022,665000
21,0,1,1.0,429,0,1974,174500
21,2,4,4.0,2100,1307,2018,335000
5,1,4,1.0,2470,13939,1976,527000
35,1,4,1.0,2040,7405,1941,725000
57,1,4,3.5,4868,16117,2003,929000
57,1,3,1.5,1898,8712,1974,462000
49,1,5,3.5,2858,9148,2005,649890
49,1,7,2.5,3912,9583,2006,700000
49,2,3,2.5,2365,1742,2022,376139
35,2,3,2.5,2273,1742,2019,445900
35,1,3,2.0,1764,4356,1984,496750
35,1,4,2.0,3609,5227,2022,639950
51,1,6,4.5,5094,18731,2016,1895000
51,2,3,3.5,1954,871,2023,599900
51,2,4,3.5,3333,1742,1999,1150000
51,1,2,2.0,2400,62291,2000,798000
57,0,2,2.0,912,3485,1983,369000
53,1,4,1.5,2642,24829,2020,754900
57,1,5,3.0,3231,15246,2007,599999
57,1,4,1.0,1764,8712,1985,430000
43,1,3,1.5,2409,8712,2001,1495000
53,1,4,2.0,1614,7841,2006,449900
57,1,3,2.0,1282,6098,1998,375000
49,2,4,2.5,2774,2614,1994,500000
3,1,4,3.5,2134,122839,1998,574900
3,1,3,3.0,2713,13504,2022,569000
51,1,6,4.5,5593,10019,2022,1249990
57,2,3,1.5,1454,3485,2000,275000
43,0,3,1.5,1512,1742,1973,1465000
49,1,3,1.0,1326,8276,1978,369900
41,1,4,2.0,2530,30056,1920,374999
